layer,kind,tensor,type,cols,rows,batch,calls,ms
15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,21.901213
15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,21.849226
15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,21.882737
15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,58.385136
15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,58.037759
15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,58.882903
16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,21.917082
16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,21.914179
16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,21.873272
16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,21.993055
16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,58.212477
16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,58.037760
16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,58.833587
17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,21.964983
17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,21.939505
17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,22.259307
17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,21.953562
17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,58.176266
17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,58.231710
17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,58.773635
18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,22.097799
18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,22.041404
18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,21.826243
18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,22.135389
18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,58.983407
18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,58.808001
18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,58.871951
19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,21.928326
19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,21.988948
19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,21.836171
19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,21.947122
19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,58.732279
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,58.096086
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,58.779921
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,21.901246
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,21.908106
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,21.815066
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,22.081087
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,58.184995
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,60.852325
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,59.335672
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,21.893390
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,21.951489
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,21.796287
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,21.935388
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,58.318864
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,58.219729
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,58.713287
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,21.976243
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,21.898440
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,21.841114
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,22.001819
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,59.060060
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,58.175163
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,58.633049
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,21.903357
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,21.888447
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,21.976314
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,21.946768
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,58.213365
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,58.254975
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,58.735196
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,22.036653
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,21.983354
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,21.947331
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,21.954383
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,58.260493
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,58.085950
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,58.664976
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,22.140047
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,21.902041
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,22.088883
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,21.964280
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,58.047467
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,58.147696
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,58.720157
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,21.983056
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,22.261434
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,21.971242
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,22.034341
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,61.589279
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,60.158352
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,61.762012
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,24.210956
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,21.942971
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,22.095466
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,22.014813
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,58.112838
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,59.132298
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,58.727314
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,21.911301
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,21.926160
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,24.983186
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,22.247679
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,62.840552
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,59.912876
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,58.782162
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,21.917773
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,21.949063
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,21.954342
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,22.539240
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,59.088792
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,59.038478
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,59.875679
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,21.927865
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,21.959876
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,22.064507
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,22.007618
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,58.187446
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,58.094305
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,58.715761
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,21.951894
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,21.831215
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,22.114982
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,22.581190
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,59.194248
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,58.688450
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,59.737639
